dialog_id,language,condition_hidden,topic_main,turn_index_visible,role,speaker_label,change_type,matched_terms,before_text,after_text
690,de,Condition A (Willi),Breakfast,3,assistant,Roboter,robot_name_replaced,Willi,"Frühstück! Das Betriebssystem der Menschen. Ich bin Willi – Frühstücksbeobachter mit eingebauter Neugier und Krümelresistenz. Wann stehst du morgens unter der Woche so auf? Früher Vogel – oder eher Snooze-Drücker? Entschuldigung, das habe ich nicht gehört. Kannst Du es nochmal sagen?","Frühstück! Das Betriebssystem der Menschen. Ich bin [ROBOT_NAME] – Frühstücksbeobachter mit eingebauter Neugier und Krümelresistenz. Wann stehst du morgens unter der Woche so auf? Früher Vogel – oder eher Snooze-Drücker? Entschuldigung, das habe ich nicht gehört. Kannst Du es nochmal sagen?"
1194,de,Condition B (WV-34),Breakfast,1,assistant,Roboter,opening_replaced,WV-34,"Hi im JOSEPHS – hier wird Zukunft erlebbar. Ich bin WV-34, der Roboter mit Köpfchen. Mein Vorbild Wilhelm Vers-Hofen war Gründer der GfK – er hörte zu, ich auch. Worüber wollen wir sprechen? Sag einfach: Uhren, Frühstück oder Urlaub. Übrigens kannst Du jederzeit „Stopp“ sagen, um dieses Gespräch zu beenden.","Willkommen im JOSEPHS! Worüber möchten Sie sprechen? Wählen Sie ein Thema: Uhren, Frühstück oder Urlaub. Sie können jederzeit ""stop"" sagen, um das Gespräch zu beenden."
1194,de,Condition B (WV-34),Breakfast,3,assistant,Roboter,robot_name_replaced,WV-34,Frühstück! Das Betriebssystem der Menschen. Ich bin WV-34 – Frühstücksbeobachter mit eingebauter Neugier und Krümelresistenz. Wann stehst du morgens unter der Woche so auf? Früher Vogel – oder eher Snooze-Drücker?,Frühstück! Das Betriebssystem der Menschen. Ich bin [ROBOT_NAME] – Frühstücksbeobachter mit eingebauter Neugier und Krümelresistenz. Wann stehst du morgens unter der Woche so auf? Früher Vogel – oder eher Snooze-Drücker?
685,de,Condition A (Willi),Vacation,1,assistant,Roboter,opening_replaced,Willi,"Willkommen im JOSEPHS – dem Ort, wo Zukunft ausprobiert wird! Ich bin Willi, dein sprechender Roboterkopf mit einer großen Portion Neugier. Mein Namensvetter Wilhelm Vers-Hofen gründete die GfK – er wollte wissen, was Menschen denken, kaufen und brauchen. Sein Motto: „Die Stimme des Verbrauchers zum Klingen bringen.“ Genau das mache ich – mit Augenbewegung, ohne Aktentasche und mit einem Lächeln. Such dir ein Thema aus und sag es laut. Ich bin gespannt auf deine Meinung! Uhren Frühstück Urlaub Übrigens kannst Du jederzeit „Stopp“ sagen, um dieses Gespräch zu beenden.","Willkommen im JOSEPHS! Worüber möchten Sie sprechen? Wählen Sie ein Thema: Uhren, Frühstück oder Urlaub. Sie können jederzeit ""stop"" sagen, um das Gespräch zu beenden."
685,de,Condition A (Willi),Vacation,3,assistant,Roboter,robot_name_replaced,Willi,"Ah, Urlaub! Allein das Wort klingt doch schon nach Liegestuhl, Eis am Stiel und WLAN-Pause, oder? Ich bin Willi, dein roboterischer Reiseführer hier im JOSEPHS – aber keine Sorge, ich frag nicht nach deinem Kofferinhalt. Ich will einfach nur wissen, wie du so urlaubst! Wie und wo verbringst du am liebsten deinen Urlaub? Meer, Berge, Großstadt, Campingplatz oder einfach nur Sofa & Serien?","Ah, Urlaub! Allein das Wort klingt doch schon nach Liegestuhl, Eis am Stiel und WLAN-Pause, oder? Ich bin [ROBOT_NAME], dein roboterischer Reiseführer hier im JOSEPHS – aber keine Sorge, ich frag nicht nach deinem Kofferinhalt. Ich will einfach nur wissen, wie du so urlaubst! Wie und wo verbringst du am liebsten deinen Urlaub? Meer, Berge, Großstadt, Campingplatz oder einfach nur Sofa & Serien?"
796,de,Condition A (Willi),Vacation,1,assistant,Roboter,opening_replaced,Willi,"Willkommen im JOSEPHS – dem Ort, wo Zukunft ausprobiert wird! Ich bin Willi, dein sprechender Roboterkopf mit einer großen Portion Neugier. Mein Namensvetter Wilhelm Vers-Hofen gründete die GfK – er wollte wissen, was Menschen denken, kaufen und brauchen. Sein Motto: „Die Stimme des Verbrauchers zum Klingen bringen.“ Genau das mache ich – mit Augenbewegung, ohne Aktentasche und mit einem Lächeln. Such dir ein Thema aus und sag es laut. Ich bin gespannt auf deine Meinung! Uhren Frühstück Urlaub Übrigens kannst Du jederzeit „Stopp“ sagen, um dieses Gespräch zu beenden.","Willkommen im JOSEPHS! Worüber möchten Sie sprechen? Wählen Sie ein Thema: Uhren, Frühstück oder Urlaub. Sie können jederzeit ""stop"" sagen, um das Gespräch zu beenden."
796,de,Condition A (Willi),Vacation,3,assistant,Roboter,robot_name_replaced,Willi,"Ah, Urlaub! Allein das Wort klingt doch schon nach Liegestuhl, Eis am Stiel und WLAN-Pause, oder? Ich bin Willi, dein roboterischer Reiseführer hier im JOSEPHS – aber keine Sorge, ich frag nicht nach deinem Kofferinhalt. Ich will einfach nur wissen, wie du so urlaubst! Wie und wo verbringst du am liebsten deinen Urlaub? Meer, Berge, Großstadt, Campingplatz oder einfach nur Sofa & Serien?","Ah, Urlaub! Allein das Wort klingt doch schon nach Liegestuhl, Eis am Stiel und WLAN-Pause, oder? Ich bin [ROBOT_NAME], dein roboterischer Reiseführer hier im JOSEPHS – aber keine Sorge, ich frag nicht nach deinem Kofferinhalt. Ich will einfach nur wissen, wie du so urlaubst! Wie und wo verbringst du am liebsten deinen Urlaub? Meer, Berge, Großstadt, Campingplatz oder einfach nur Sofa & Serien?"
907,de,Condition A (Willi),Watches,1,assistant,Roboter,opening_replaced,Willi,"Willkommen im JOSEPHS – dem Ort, wo Zukunft ausprobiert wird! Ich bin Willi, dein sprechender Roboterkopf mit einer großen Portion Neugier. Mein Namensvetter Wilhelm Vers-Hofen gründete die GfK – er wollte wissen, was Menschen denken, kaufen und brauchen. Sein Motto: „Die Stimme des Verbrauchers zum Klingen bringen.“ Genau das mache ich – mit Augenbewegung, ohne Aktentasche und mit einem Lächeln. Such dir ein Thema aus und sag es laut. Ich bin gespannt auf deine Meinung! Uhren Frühstück Urlaub Übrigens kannst Du jederzeit „Stopp“ sagen, um dieses Gespräch zu beenden. Entschuldigung, das habe ich nicht gehört. Kannst Du es nochmal sagen?","Willkommen im JOSEPHS! Worüber möchten Sie sprechen? Wählen Sie ein Thema: Uhren, Frühstück oder Urlaub. Sie können jederzeit ""stop"" sagen, um das Gespräch zu beenden."
195,de,Condition A (Willi),Vacation,1,assistant,Roboter,opening_replaced,Willi,"Willkommen im JOSEPHS – dem Ort, wo Zukunft ausprobiert wird! Ich bin Willi, dein sprechender Roboterkopf mit einer großen Portion Neugier. Mein Namensvetter Wilhelm Vershofen gründete die GfK – er wollte wissen, was Menschen denken, kaufen und brauchen. Sein Motto: „Die Stimme des Verbrauchers zum Klingen bringen.“ Genau das mache ich – mit Augenbewegung, ohne Aktentasche und mit einem Lächeln. Such dir ein Thema aus und sag es laut. Ich bin gespannt auf deine Meinung! Uhren Frühstück Urlaub","Willkommen im JOSEPHS! Worüber möchten Sie sprechen? Wählen Sie ein Thema: Uhren, Frühstück oder Urlaub. Sie können jederzeit ""stop"" sagen, um das Gespräch zu beenden."
195,de,Condition A (Willi),Vacation,3,assistant,Roboter,robot_name_replaced,Willi,"Ah, Urlaub! Allein das Wort klingt doch schon nach Liegestuhl, Eis am Stiel und WLAN-Pause, oder? Ich bin Willi, dein roboterischer Reiseführer hier im JOSEPHS – aber keine Sorge, ich frag nicht nach deinem Kofferinhalt. Wie und wo verbringst du am liebsten deinen Urlaub? Meer, Berge, Großstadt, Campingplatz oder einfach nur Sofa & Serien?","Ah, Urlaub! Allein das Wort klingt doch schon nach Liegestuhl, Eis am Stiel und WLAN-Pause, oder? Ich bin [ROBOT_NAME], dein roboterischer Reiseführer hier im JOSEPHS – aber keine Sorge, ich frag nicht nach deinem Kofferinhalt. Wie und wo verbringst du am liebsten deinen Urlaub? Meer, Berge, Großstadt, Campingplatz oder einfach nur Sofa & Serien?"
976,de,Condition B (WV-34),Vacation,1,assistant,Roboter,opening_replaced,WV-34,"Willkommen im JOSEPHS – dem Ort, wo Zukunft ausprobiert wird! Ich bin WV-34, dein sprechender Roboterkopf mit einer großen Portion Neugier. Mein Namensvetter Wilhelm Vers-Hofen gründete die GfK – er wollte wissen, was Menschen denken, kaufen und brauchen. Sein Motto: „Die Stimme des Verbrauchers zum Klingen bringen.“ Genau das mache ich – Nur ohne Augenbewegung, Aktentasche und Lächeln. Such dir ein Thema aus und sag es laut. Ich bin gespannt auf deine Meinung! Uhren, Frühstück oder Urlaub Übrigens kannst Du jederzeit „Stopp“ sagen, um dieses Gespräch zu beenden.","Willkommen im JOSEPHS! Worüber möchten Sie sprechen? Wählen Sie ein Thema: Uhren, Frühstück oder Urlaub. Sie können jederzeit ""stop"" sagen, um das Gespräch zu beenden."
976,de,Condition B (WV-34),Vacation,3,assistant,Roboter,robot_name_replaced,WV-34,"Ah, Urlaub! Allein das Wort klingt doch schon nach Liegestuhl, Eis am Stiel und WLAN-Pause, oder? Ich bin WV-34, dein roboterischer Reiseführer hier im JOSEPHS – aber keine Sorge, ich frag nicht nach deinem Kofferinhalt. Wie und wo verbringst du am liebsten deinen Urlaub? Meer, Berge, Großstadt, Campingplatz oder einfach nur Sofa & Serien?","Ah, Urlaub! Allein das Wort klingt doch schon nach Liegestuhl, Eis am Stiel und WLAN-Pause, oder? Ich bin [ROBOT_NAME], dein roboterischer Reiseführer hier im JOSEPHS – aber keine Sorge, ich frag nicht nach deinem Kofferinhalt. Wie und wo verbringst du am liebsten deinen Urlaub? Meer, Berge, Großstadt, Campingplatz oder einfach nur Sofa & Serien?"
691,de,Condition A (Willi),Vacation,1,assistant,Roboter,opening_replaced,Willi,"Willkommen im JOSEPHS – dem Ort, wo Zukunft ausprobiert wird! Ich bin Willi, dein sprechender Roboterkopf mit einer großen Portion Neugier. Mein Namensvetter Wilhelm Vers-Hofen gründete die GfK – er wollte wissen, was Menschen denken, kaufen und brauchen. Sein Motto: „Die Stimme des Verbrauchers zum Klingen bringen.“ Genau das mache ich – mit Augenbewegung, ohne Aktentasche und mit einem Lächeln. Such dir ein Thema aus und sag es laut. Ich bin gespannt auf deine Meinung! Uhren Frühstück Urlaub Übrigens kannst Du jederzeit „Stopp“ sagen, um dieses Gespräch zu beenden.","Willkommen im JOSEPHS! Worüber möchten Sie sprechen? Wählen Sie ein Thema: Uhren, Frühstück oder Urlaub. Sie können jederzeit ""stop"" sagen, um das Gespräch zu beenden."
691,de,Condition A (Willi),Vacation,2,user,Besucher,robot_name_replaced,Willi,hallo Willi dann reden wir über den Urlaub wo würdest du in Oberfranken hinfahren in den Urlaub,hallo [ROBOT_NAME] dann reden wir über den Urlaub wo würdest du in Oberfranken hinfahren in den Urlaub
691,de,Condition A (Willi),Vacation,3,assistant,Roboter,robot_name_replaced,Willi,"Ah, Urlaub! Allein das Wort klingt doch schon nach Liegestuhl, Eis am Stiel und WLAN-Pause, oder? Ich bin Willi, dein roboterischer Reiseführer hier im JOSEPHS – aber keine Sorge, ich frag nicht nach deinem Kofferinhalt. Ich will einfach nur wissen, wie du so urlaubst! Wie und wo verbringst du am liebsten deinen Urlaub? Meer, Berge, Großstadt, Campingplatz oder einfach nur Sofa & Serien?","Ah, Urlaub! Allein das Wort klingt doch schon nach Liegestuhl, Eis am Stiel und WLAN-Pause, oder? Ich bin [ROBOT_NAME], dein roboterischer Reiseführer hier im JOSEPHS – aber keine Sorge, ich frag nicht nach deinem Kofferinhalt. Ich will einfach nur wissen, wie du so urlaubst! Wie und wo verbringst du am liebsten deinen Urlaub? Meer, Berge, Großstadt, Campingplatz oder einfach nur Sofa & Serien?"
590,de,Condition A (Willi),Vacation,1,assistant,Roboter,opening_replaced,Willi,"Hi im JOSEPHS – hier wird Zukunft erlebbar. Ich bin Willi, der Roboter mit Köpfchen. Mein Vorbild Wilhelm Vers-Hofen war Gründer der GfK – er hörte zu, ich auch. Worüber wollen wir sprechen? Sag einfach: Uhren, Frühstück oder Urlaub. Übrigens kannst Du jederzeit „Stopp“ sagen, um dieses Gespräch zu beenden.","Willkommen im JOSEPHS! Worüber möchten Sie sprechen? Wählen Sie ein Thema: Uhren, Frühstück oder Urlaub. Sie können jederzeit ""stop"" sagen, um das Gespräch zu beenden."
146,de,Condition A (Willi),Vacation,1,assistant,Roboter,opening_replaced,Willi,"Willkommen im JOSEPHS – dem Ort, wo Zukunft ausprobiert wird! Ich bin Willi, dein sprechender Roboterkopf mit einer großen Portion Neugier. Mein Namensvetter Wilhelm Vershofen gründete die GfK – er wollte wissen, was Menschen denken, kaufen und brauchen. Sein Motto: „Die Stimme des Verbrauchers zum Klingen bringen.“ Genau das mache ich – mit Augenbewegung, ohne Aktentasche und mit einem Lächeln. Such dir ein Thema aus und sag es laut. Ich bin gespannt auf deine Meinung! Uhren Frühstück Urlaub","Willkommen im JOSEPHS! Worüber möchten Sie sprechen? Wählen Sie ein Thema: Uhren, Frühstück oder Urlaub. Sie können jederzeit ""stop"" sagen, um das Gespräch zu beenden."
146,de,Condition A (Willi),Vacation,3,assistant,Roboter,robot_name_replaced,Willi,"Ah, Urlaub! Allein das Wort klingt doch schon nach Liegestuhl, Eis am Stiel und WLAN-Pause, oder? Ich bin Willi, dein roboterischer Reiseführer hier im JOSEPHS – aber keine Sorge, ich frag nicht nach deinem Kofferinhalt. Ich will einfach nur wissen, wie du so urlaubst! Wenn du bereit bist, lass uns loslegen! Wie und wo verbringst du am liebsten deinen Urlaub? Meer, Berge, Großstadt, Campingplatz oder einfach nur Sofa & Serien?","Ah, Urlaub! Allein das Wort klingt doch schon nach Liegestuhl, Eis am Stiel und WLAN-Pause, oder? Ich bin [ROBOT_NAME], dein roboterischer Reiseführer hier im JOSEPHS – aber keine Sorge, ich frag nicht nach deinem Kofferinhalt. Ich will einfach nur wissen, wie du so urlaubst! Wenn du bereit bist, lass uns loslegen! Wie und wo verbringst du am liebsten deinen Urlaub? Meer, Berge, Großstadt, Campingplatz oder einfach nur Sofa & Serien?"
1209,de,Condition B (WV-34),Vacation,1,assistant,Roboter,opening_replaced,WV-34,"Willkommen im JOSEPHS – ich bin WV-34, der Roboter mit Meinungshunger. Wilhelm Vers-Hofen – Gründer der GfK – hörte genau hin, wenn Menschen etwas zu sagen hatten. Ich mache das auch. Sag mir, welches Thema du wählen willst: Uhren, Frühstück oder Urlaub. Übrigens kannst Du jederzeit „Stopp“ sagen, um dieses Gespräch zu beenden.","Willkommen im JOSEPHS! Worüber möchten Sie sprechen? Wählen Sie ein Thema: Uhren, Frühstück oder Urlaub. Sie können jederzeit ""stop"" sagen, um das Gespräch zu beenden."
1209,de,Condition B (WV-34),Vacation,3,assistant,Roboter,robot_name_replaced,WV-34,"Oh, du hast also Urlaub gewählt. Allein das Wort klingt doch schon nach Liegestuhl, Eis am Stiel und WLAN-Pause, oder? Ich bin WV-34, dein roboterischer Reiseführer hier im JOSEPHS – aber keine Sorge, ich frag nicht nach deinem Kofferinhalt. Ich will einfach nur wissen, wie du so urlaubst! Wie und wo verbringst du am liebsten deinen Urlaub? Meer, Berge, Großstadt, Campingplatz oder einfach nur Sofa & Serien?","Oh, du hast also Urlaub gewählt. Allein das Wort klingt doch schon nach Liegestuhl, Eis am Stiel und WLAN-Pause, oder? Ich bin [ROBOT_NAME], dein roboterischer Reiseführer hier im JOSEPHS – aber keine Sorge, ich frag nicht nach deinem Kofferinhalt. Ich will einfach nur wissen, wie du so urlaubst! Wie und wo verbringst du am liebsten deinen Urlaub? Meer, Berge, Großstadt, Campingplatz oder einfach nur Sofa & Serien?"
1229,de,Condition B (WV-34),Vacation,1,assistant,Roboter,opening_replaced,WV-34,"Willkommen im JOSEPHS – dem Ort, wo Zukunft ausprobiert wird! Ich bin WV-34, dein sprechender Roboterkopf mit einer großen Portion Neugier. Mein Namensvetter Wilhelm Vers-Hofen gründete die GfK – er wollte wissen, was Menschen denken, kaufen und brauchen. Sein Motto: „Die Stimme des Verbrauchers zum Klingen bringen.“ Genau das mache ich – Nur ohne Augenbewegung, Aktentasche und Lächeln. Such dir ein Thema aus und sag es laut. Ich bin gespannt auf deine Meinung! Uhren, Frühstück oder Urlaub Übrigens kannst Du jederzeit „Stopp“ sagen, um dieses Gespräch zu beenden.","Willkommen im JOSEPHS! Worüber möchten Sie sprechen? Wählen Sie ein Thema: Uhren, Frühstück oder Urlaub. Sie können jederzeit ""stop"" sagen, um das Gespräch zu beenden."
1057,de,Condition B (WV-34),Breakfast,1,assistant,Roboter,opening_replaced,WV-34,"Willkommen im JOSEPHS – dem Ort, wo Zukunft ausprobiert wird! Ich bin WV-34, dein sprechender Roboterkopf mit einer großen Portion Neugier. Mein Namensvetter Wilhelm Vers-Hofen gründete die GfK – er wollte wissen, was Menschen denken, kaufen und brauchen. Sein Motto: „Die Stimme des Verbrauchers zum Klingen bringen.“ Genau das mache ich – Nur ohne Augenbewegung, Aktentasche und Lächeln. Such dir ein Thema aus und sag es laut. Ich bin gespannt auf deine Meinung! Uhren, Frühstück oder Urlaub Übrigens kannst Du jederzeit „Stopp“ sagen, um dieses Gespräch zu beenden.","Willkommen im JOSEPHS! Worüber möchten Sie sprechen? Wählen Sie ein Thema: Uhren, Frühstück oder Urlaub. Sie können jederzeit ""stop"" sagen, um das Gespräch zu beenden."
1057,de,Condition B (WV-34),Breakfast,3,assistant,Roboter,robot_name_replaced,WV-34,Frühstück! Das Betriebssystem der Menschen. Ich bin WV-34 – Frühstücksbeobachter mit eingebauter Neugier und Krümelresistenz. Wann stehst du morgens unter der Woche so auf? Früher Vogel – oder eher Snooze-Drücker?,Frühstück! Das Betriebssystem der Menschen. Ich bin [ROBOT_NAME] – Frühstücksbeobachter mit eingebauter Neugier und Krümelresistenz. Wann stehst du morgens unter der Woche so auf? Früher Vogel – oder eher Snooze-Drücker?
421,de,Condition A (Willi),Watches,1,assistant,Roboter,opening_replaced,Willi,"Hi im JOSEPHS – hier wird Zukunft erlebbar. Ich bin Willi, der Roboter mit Köpfchen. Mein Vorbild Wilhelm Vers-Hofen war Gründer der GfK – er hörte zu, ich auch. Worüber wollen wir sprechen? Sag einfach: Uhren, Frühstück oder Urlaub.","Willkommen im JOSEPHS! Worüber möchten Sie sprechen? Wählen Sie ein Thema: Uhren, Frühstück oder Urlaub. Sie können jederzeit ""stop"" sagen, um das Gespräch zu beenden."
421,de,Condition A (Willi),Watches,11,assistant,Roboter,robot_name_replaced,Willi,"Na klar, lass uns über Frühstück sprechen! Das Betriebssystem der Menschen. Ich bin Willi – Frühstücksbeobachter mit eingebauter Neugier und Krümelresistenz. Wann stehst du morgens unter der Woche so auf? Früher Vogel – oder eher Snooze-Drücker?","Na klar, lass uns über Frühstück sprechen! Das Betriebssystem der Menschen. Ich bin [ROBOT_NAME] – Frühstücksbeobachter mit eingebauter Neugier und Krümelresistenz. Wann stehst du morgens unter der Woche so auf? Früher Vogel – oder eher Snooze-Drücker?"
421,de,Condition A (Willi),Watches,24,user,Besucher,robot_name_replaced,Willi,wir sind fertig danke nein danke Willi dann beenden wir das Gespräch dann könnt ihr hier noch mal drücken wie es euch gefallen hat guck mal da kannst du auf grün ist super oder rot ist nicht so toll weißt du da drauf drücken,wir sind fertig danke nein danke [ROBOT_NAME] dann beenden wir das Gespräch dann könnt ihr hier noch mal drücken wie es euch gefallen hat guck mal da kannst du auf grün ist super oder rot ist nicht so toll weißt du da drauf drücken
1049,de,Condition B (WV-34),Vacation,1,assistant,Roboter,opening_replaced,WV-34,"Willkommen im JOSEPHS – dem Ort, wo Zukunft ausprobiert wird! Ich bin WV-34, dein sprechender Roboterkopf mit einer großen Portion Neugier. Mein Namensvetter Wilhelm Vers-Hofen gründete die GfK – er wollte wissen, was Menschen denken, kaufen und brauchen. Sein Motto: „Die Stimme des Verbrauchers zum Klingen bringen.“ Genau das mache ich – Nur ohne Augenbewegung, Aktentasche und Lächeln. Such dir ein Thema aus und sag es laut. Ich bin gespannt auf deine Meinung! Uhren, Frühstück oder Urlaub Übrigens kannst Du jederzeit „Stopp“ sagen, um dieses Gespräch zu beenden.","Willkommen im JOSEPHS! Worüber möchten Sie sprechen? Wählen Sie ein Thema: Uhren, Frühstück oder Urlaub. Sie können jederzeit ""stop"" sagen, um das Gespräch zu beenden."
1049,de,Condition B (WV-34),Vacation,3,assistant,Roboter,robot_name_replaced,WV-34,"Oh, du hast also Urlaub gewählt. Allein das Wort klingt doch schon nach Liegestuhl, Eis am Stiel und WLAN-Pause, oder? Ich bin WV-34, dein roboterischer Reiseführer hier im JOSEPHS – aber keine Sorge, ich frag nicht nach deinem Kofferinhalt. Wenn Du bereit bist, erzähl mir: Wie und wo verbringst du am liebsten deinen Urlaub? Meer, Berge, Großstadt, Campingplatz oder einfach nur Sofa & Serien?","Oh, du hast also Urlaub gewählt. Allein das Wort klingt doch schon nach Liegestuhl, Eis am Stiel und WLAN-Pause, oder? Ich bin [ROBOT_NAME], dein roboterischer Reiseführer hier im JOSEPHS – aber keine Sorge, ich frag nicht nach deinem Kofferinhalt. Wenn Du bereit bist, erzähl mir: Wie und wo verbringst du am liebsten deinen Urlaub? Meer, Berge, Großstadt, Campingplatz oder einfach nur Sofa & Serien?"
947,de,Condition B (WV-34),Vacation,1,assistant,Roboter,opening_replaced,WV-34,"Willkommen im JOSEPHS – dem Ort, wo Zukunft ausprobiert wird! Ich bin WV-34, dein sprechender Roboterkopf mit einer großen Portion Neugier. Mein Namensvetter Wilhelm Vers-Hofen gründete die GfK – er wollte wissen, was Menschen denken, kaufen und brauchen. Sein Motto: „Die Stimme des Verbrauchers zum Klingen bringen.“ Genau das mache ich – Nur ohne Augenbewegung, Aktentasche und Lächeln. Such dir ein Thema aus und sag es laut. Ich bin gespannt auf deine Meinung! Uhren, Frühstück oder Urlaub Übrigens kannst Du jederzeit „Stopp“ sagen, um dieses Gespräch zu beenden.","Willkommen im JOSEPHS! Worüber möchten Sie sprechen? Wählen Sie ein Thema: Uhren, Frühstück oder Urlaub. Sie können jederzeit ""stop"" sagen, um das Gespräch zu beenden."
947,de,Condition B (WV-34),Vacation,3,assistant,Roboter,robot_name_replaced,WV-34,"Ah, Urlaub! Allein das Wort klingt doch schon nach Liegestuhl, Eis am Stiel und WLAN-Pause, oder? Ich bin WV-34, dein roboterischer Reiseführer hier im JOSEPHS – aber keine Sorge, ich frag nicht nach deinem Kofferinhalt. Wenn Du bereit bist, erzähl mir: Wie und wo verbringst du am liebsten deinen Urlaub? Meer, Berge, Großstadt, Campingplatz oder einfach nur Sofa ? 00 Serien? Entschuldigung, das habe ich nicht gehört. Kannst Du es nochmal sagen?","Ah, Urlaub! Allein das Wort klingt doch schon nach Liegestuhl, Eis am Stiel und WLAN-Pause, oder? Ich bin [ROBOT_NAME], dein roboterischer Reiseführer hier im JOSEPHS – aber keine Sorge, ich frag nicht nach deinem Kofferinhalt. Wenn Du bereit bist, erzähl mir: Wie und wo verbringst du am liebsten deinen Urlaub? Meer, Berge, Großstadt, Campingplatz oder einfach nur Sofa ? 00 Serien? Entschuldigung, das habe ich nicht gehört. Kannst Du es nochmal sagen?"
545,de,Condition A (Willi),Vacation,1,assistant,Roboter,opening_replaced,Willi,"Willkommen im JOSEPHS – dem Ort, wo Zukunft ausprobiert wird! Ich bin Willi, dein sprechender Roboterkopf mit einer großen Portion Neugier. Mein Namensvetter Wilhelm Vers-Hofen gründete die GfK – er wollte wissen, was Menschen denken, kaufen und brauchen. Sein Motto: „Die Stimme des Verbrauchers zum Klingen bringen.“ Genau das mache ich – mit Augenbewegung, ohne Aktentasche und mit einem Lächeln. Such dir ein Thema aus und sag es laut. Ich bin gespannt auf deine Meinung! Uhren Frühstück Urlaub Übrigens kannst Du jederzeit „Stopp“ sagen, um dieses Gespräch zu beenden.","Willkommen im JOSEPHS! Worüber möchten Sie sprechen? Wählen Sie ein Thema: Uhren, Frühstück oder Urlaub. Sie können jederzeit ""stop"" sagen, um das Gespräch zu beenden."
545,de,Condition A (Willi),Vacation,3,assistant,Roboter,robot_name_replaced,Willi,"Ah, Urlaub! Allein das Wort klingt doch schon nach Liegestuhl, Eis am Stiel und WLAN-Pause, oder? Ich bin Willi, dein roboterischer Reiseführer hier im JOSEPHS – aber keine Sorge, ich frag nicht nach deinem Kofferinhalt. Ich will einfach nur wissen, wie du so urlaubst! Wenn du bereit bist, verrate mir: Wie und wo verbringst du am liebsten deinen Urlaub? Meer, Berge, Großstadt, Campingplatz oder einfach nur Sofa & Serien?","Ah, Urlaub! Allein das Wort klingt doch schon nach Liegestuhl, Eis am Stiel und WLAN-Pause, oder? Ich bin [ROBOT_NAME], dein roboterischer Reiseführer hier im JOSEPHS – aber keine Sorge, ich frag nicht nach deinem Kofferinhalt. Ich will einfach nur wissen, wie du so urlaubst! Wenn du bereit bist, verrate mir: Wie und wo verbringst du am liebsten deinen Urlaub? Meer, Berge, Großstadt, Campingplatz oder einfach nur Sofa & Serien?"
721,de,Condition A (Willi),Watches,1,assistant,Roboter,opening_replaced,Willi,"Willkommen im JOSEPHS! Ich bin Willi – dein roboterhaft neugieriger Gesprächspartner. Inspiriert vom GfK-Gründer Wilhelm Vers-Hofen gebe ich Verbraucher*innen heute eine Stimme. Such dir ein Thema aus, und schon geht’s los: Uhren, Frühstück oder Urlaub. Übrigens kannst Du jederzeit „Stopp“ sagen, um dieses Gespräch zu beenden.","Willkommen im JOSEPHS! Worüber möchten Sie sprechen? Wählen Sie ein Thema: Uhren, Frühstück oder Urlaub. Sie können jederzeit ""stop"" sagen, um das Gespräch zu beenden."
1217,de,Condition B (WV-34),Watches,1,assistant,Roboter,opening_replaced,WV-34,"Willkommen im JOSEPHS – dem Ort, wo Zukunft ausprobiert wird! Ich bin WV-34, dein sprechender Roboterkopf mit einer großen Portion Neugier. Mein Namensvetter Wilhelm Vers-Hofen gründete die GfK – er wollte wissen, was Menschen denken, kaufen und brauchen. Sein Motto: „Die Stimme des Verbrauchers zum Klingen bringen.“ Genau das mache ich – Nur ohne Augenbewegung, Aktentasche und Lächeln. Such dir ein Thema aus und sag es laut. Ich bin gespannt auf deine Meinung! Uhren, Frühstück oder Urlaub Übrigens kannst Du jederzeit „Stopp“ sagen, um dieses Gespräch zu beenden.","Willkommen im JOSEPHS! Worüber möchten Sie sprechen? Wählen Sie ein Thema: Uhren, Frühstück oder Urlaub. Sie können jederzeit ""stop"" sagen, um das Gespräch zu beenden."
717,de,Condition A (Willi),Watches,1,assistant,Roboter,opening_replaced,Willi,"Willkommen im JOSEPHS – dem Ort, wo Zukunft ausprobiert wird! Ich bin Willi, dein sprechender Roboterkopf mit einer großen Portion Neugier. Mein Namensvetter Wilhelm Vers-Hofen gründete die GfK – er wollte wissen, was Menschen denken, kaufen und brauchen. Sein Motto: „Die Stimme des Verbrauchers zum Klingen bringen.“ Genau das mache ich – mit Augenbewegung, ohne Aktentasche und mit einem Lächeln. Such dir ein Thema aus und sag es laut. Ich bin gespannt auf deine Meinung! Uhren Frühstück Urlaub Übrigens kannst Du jederzeit „Stopp“ sagen, um dieses Gespräch zu beenden.","Willkommen im JOSEPHS! Worüber möchten Sie sprechen? Wählen Sie ein Thema: Uhren, Frühstück oder Urlaub. Sie können jederzeit ""stop"" sagen, um das Gespräch zu beenden."
