id,timestamp,date,condition,feedback,chosen_topic,n_annotated_turns,n_user_turns,n_assistant_turns,llm_engagement_score,llm_frustration_score,llm_naturalness_score,llm_mean_disclosure,llm_max_disclosure,llm_any_substantive_disclosure,llm_user_disclosure_turn_count,llm_mean_offtopic_score,llm_offtopic_user_turn_proportion,llm_weakly_related_user_turn_proportion,llm_any_offtopic_divergence,llm_assistant_response_quality_mean,llm_assistant_response_quality_min,llm_assistant_repair_quality_mean,llm_assistant_repair_turn_count,llm_user_refusal_count,llm_user_offtopic_move_count,llm_assistant_clarification_count,llm_assistant_repair_count,llm_closing_count,llm_dialogact_greeting_count,llm_dialogact_topic_selection_count,llm_dialogact_question_count,llm_dialogact_answer_count,llm_dialogact_clarification_request_count,llm_dialogact_acknowledgment_count,llm_dialogact_refusal_rejection_count,llm_dialogact_self_disclosure_count,llm_dialogact_opinion_evaluation_count,llm_dialogact_off_topic_move_count,llm_dialogact_repair_correction_count,llm_dialogact_closing_farewell_count,llm_dialogact_other_count
748,2025-09-27 14:43:41,2025-09-27,Condition A (Willi),4.0,Vacation,11,5,6,4,1,3,1.0,2.0,0,1,0.1,0.0,0.2,0,3.8333333333333335,3.0,2.0,1,0,0,0,0,0,1,1,5,4,0,0,0,0,0,0,0,0,0
750,2025-09-28 10:15:42,2025-09-28,Condition A (Willi),5.0,Vacation,7,3,4,4,1,4,0.6666666666666666,1.0,0,0,0.0,0.0,0.0,0,4.25,4.0,,0,0,0,0,0,0,1,1,3,2,0,0,0,0,0,0,0,0,0
751,2025-09-28 10:20:56,2025-09-28,Condition A (Willi),,Watches,23,11,12,2,3,1,0.09090909090909091,1.0,0,0,0.45454545454545453,0.09090909090909091,0.7272727272727273,1,2.75,2.0,2.0,2,0,0,1,0,0,1,0,8,1,1,0,0,0,1,0,0,0,11
752,2025-09-28 10:34:19,2025-09-28,Condition A (Willi),4.0,Vacation,56,28,28,4,1,3,0.7142857142857143,3.0,1,4,0.07142857142857142,0.03571428571428571,0.07142857142857142,1,3.9285714285714284,3.0,4.0,2,0,0,0,2,0,1,4,21,25,1,0,0,1,0,0,3,0,0
753,2025-09-28 10:54:46,2025-09-28,Condition A (Willi),,Breakfast,63,31,32,5,1,4,0.967741935483871,3.0,1,7,0.04838709677419355,0.03225806451612903,0.03225806451612903,1,3.8333333333333335,3.0,4.0,1,0,0,0,1,1,1,2,26,30,0,0,0,0,1,0,2,1,0
754,2025-09-28 11:11:20,2025-09-28,Condition A (Willi),5.0,Vacation,13,6,7,4,1,4,0.6666666666666666,2.0,0,1,0.16666666666666666,0.0,0.3333333333333333,0,4.285714285714286,4.0,,0,0,0,0,0,0,1,1,6,2,2,1,0,0,0,0,0,0,0
755,2025-09-28 11:49:05,2025-09-28,Condition A (Willi),5.0,Breakfast,15,7,8,4,2,3,0.8571428571428571,2.0,0,1,0.21428571428571427,0.14285714285714285,0.14285714285714285,1,4.0,2.0,2.0,1,1,0,0,1,0,1,1,5,5,0,0,1,0,0,0,2,0,0
756,2025-09-28 12:09:47,2025-09-28,Condition A (Willi),,Watches,11,5,6,4,1,3,1.0,2.0,0,1,0.0,0.0,0.0,0,3.6666666666666665,2.0,2.0,1,0,0,1,0,0,1,1,3,5,1,0,0,0,0,0,0,0,0
757,2025-09-28 13:10:24,2025-09-28,Condition A (Willi),4.0,Vacation,21,10,11,4,1,3,0.8,2.0,0,3,0.2,0.1,0.2,1,4.090909090909091,3.0,,0,1,0,0,0,3,1,1,6,6,0,1,1,0,0,0,0,3,2
758,2025-09-28 14:10:47,2025-09-28,Condition A (Willi),4.0,Vacation,9,4,5,4,1,4,0.5,1.0,0,0,0.125,0.0,0.25,0,4.2,3.0,3.0,1,0,0,0,1,0,1,1,3,2,1,0,0,0,0,0,1,0,0
759,2025-09-30 12:20:57,2025-09-30,Condition A (Willi),,Watches,7,3,4,2,2,2,0.0,0.0,0,0,1.0,1.0,0.0,1,3.75,3.0,,0,1,0,0,0,0,1,0,2,3,0,0,1,0,0,0,0,0,0
760,2025-10-01 09:03:27,2025-10-01,Condition A (Willi),5.0,Breakfast,15,7,8,4,1,3,1.1428571428571428,2.0,0,4,0.14285714285714285,0.0,0.2857142857142857,0,3.875,3.0,,0,0,0,0,0,0,1,1,5,2,1,2,0,2,0,1,0,0,0
762,2025-10-01 14:13:22,2025-10-01,Condition A (Willi),,Vacation,7,3,4,4,1,3,0.6666666666666666,1.0,0,0,0.16666666666666666,0.0,0.3333333333333333,0,4.0,3.0,2.0,1,0,0,0,0,0,1,1,2,2,0,0,0,1,0,0,0,0,0
763,2025-10-02 16:07:35,2025-10-02,Condition A (Willi),1.0,Breakfast,31,15,16,4,2,3,1.1333333333333333,2.0,0,4,0.06666666666666667,0.06666666666666667,0.0,1,4.0,2.0,2.6666666666666665,3,0,0,0,3,1,1,2,11,12,0,0,0,0,1,0,3,1,0
764,2025-10-02 16:14:32,2025-10-02,Condition A (Willi),5.0,Vacation,9,4,5,4,1,4,0.75,1.0,0,0,0.125,0.0,0.25,0,4.6,4.0,4.0,1,0,0,0,1,0,1,1,3,3,0,0,0,0,0,0,1,0,0
765,2025-10-02 16:19:39,2025-10-02,Condition A (Willi),4.0,Vacation,11,5,6,4,1,4,1.2,2.0,0,2,0.0,0.0,0.0,0,4.166666666666667,4.0,,0,0,0,0,0,0,1,1,5,2,0,0,0,2,0,0,0,0,0
768,2025-10-04 13:24:07,2025-10-04,Condition A (Willi),,Breakfast,15,7,8,5,1,4,1.1428571428571428,2.0,0,3,0.07142857142857142,0.0,0.14285714285714285,0,4.75,4.0,,0,0,0,0,0,0,1,1,6,3,0,1,0,2,0,0,0,0,1
769,2025-10-04 14:31:46,2025-10-04,Condition A (Willi),,Vacation,17,8,9,4,1,4,1.125,3.0,1,3,0.0625,0.0,0.125,0,4.333333333333333,4.0,4.0,1,0,0,0,1,1,1,1,6,6,0,1,0,0,0,0,1,1,0
770,2025-10-05 10:11:50,2025-10-05,Condition A (Willi),,Vacation,3,1,2,4,1,4,0.0,0.0,0,0,0.0,0.0,0.0,0,4.0,4.0,,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
771,2025-10-05 10:13:42,2025-10-05,Condition A (Willi),,Vacation,11,5,6,4,1,4,1.0,2.0,0,1,0.1,0.0,0.2,0,4.0,2.0,,0,0,0,0,0,0,1,1,3,5,0,0,0,1,0,0,0,0,0
772,2025-10-05 11:24:42,2025-10-05,Condition A (Willi),5.0,Vacation,23,11,12,4,2,3,0.9090909090909091,3.0,1,3,0.2727272727272727,0.09090909090909091,0.36363636363636365,1,3.75,2.0,2.5,2,0,0,2,0,3,1,1,6,7,3,1,0,0,1,0,0,3,0
773,2025-10-05 12:02:27,2025-10-05,Condition A (Willi),,Breakfast,19,9,10,4,1,3,1.0,2.0,0,2,0.05555555555555555,0.0,0.1111111111111111,0,3.7,2.0,3.0,4,0,0,1,2,0,1,1,5,5,2,0,0,2,0,0,3,0,0
774,2025-10-05 13:33:45,2025-10-05,Condition A (Willi),3.0,Vacation,13,6,7,4,1,4,0.8333333333333334,2.0,0,1,0.0,0.0,0.0,0,4.142857142857143,3.0,,0,0,0,0,0,0,0,1,6,6,0,0,0,0,0,0,0,0,0
775,2025-10-06 11:34:29,2025-10-06,Condition A (Willi),,Unknown,3,1,2,2,1,2,0.0,0.0,0,0,0.5,0.0,1.0,0,3.0,2.0,2.0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
776,2025-10-07 17:54:23,2025-10-07,Condition A (Willi),5.0,Watches,40,20,20,5,1,4,1.05,3.0,1,4,0.175,0.1,0.15,1,4.05,2.0,3.0,1,0,0,1,0,0,1,3,14,16,1,2,0,1,0,2,0,0,0
777,2025-10-07 18:35:55,2025-10-07,Condition A (Willi),3.0,Breakfast,3,1,2,4,1,3,0.0,0.0,0,0,0.0,0.0,0.0,0,5.0,5.0,,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
778,2025-10-07 18:56:09,2025-10-07,Condition A (Willi),5.0,Vacation,17,8,9,4,1,4,0.875,2.0,0,1,0.1875,0.0,0.375,0,4.111111111111111,2.0,3.0,2,0,0,0,1,2,1,2,4,4,1,2,0,0,0,0,1,2,0
779,2025-10-07 19:00:48,2025-10-07,Condition A (Willi),4.0,Vacation,25,12,13,5,1,5,1.3333333333333333,3.0,1,6,0.125,0.0,0.25,0,4.6923076923076925,4.0,,0,0,0,0,0,6,2,1,8,3,0,0,0,3,1,0,0,6,1
780,2025-10-07 19:26:56,2025-10-07,Condition A (Willi),3.0,Vacation,9,4,5,4,1,4,1.25,2.0,0,2,0.0,0.0,0.0,0,4.2,4.0,,0,0,0,0,0,0,1,1,4,3,0,0,0,0,0,0,0,0,0
781,2025-10-07 19:39:31,2025-10-07,Condition A (Willi),,Watches,7,3,4,3,1,3,1.0,1.0,0,0,0.0,0.0,0.0,0,3.75,3.0,,0,0,0,0,0,0,1,1,3,2,0,0,0,0,0,0,0,0,0
782,2025-10-07 19:50:48,2025-10-07,Condition A (Willi),,Watches,9,4,5,2,2,1,0.0,0.0,0,0,0.75,0.5,0.5,1,3.4,2.0,,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,4
784,2025-10-08 13:43:42,2025-10-08,Condition A (Willi),,Vacation,21,10,11,4,1,3,0.8,2.0,0,2,0.1,0.0,0.2,0,3.727272727272727,2.0,3.0,2,0,0,1,1,0,1,2,7,7,2,0,0,0,0,0,1,0,1
785,2025-10-08 15:15:34,2025-10-08,Condition A (Willi),3.0,Watches,13,6,7,4,1,4,0.6666666666666666,2.0,0,1,0.16666666666666666,0.0,0.3333333333333333,0,4.285714285714286,4.0,,0,0,0,0,0,2,2,2,4,2,0,0,0,0,1,0,0,2,0
786,2025-10-08 15:46:42,2025-10-08,Condition A (Willi),3.0,Vacation,17,8,9,4,2,3,0.875,2.0,0,3,0.1875,0.0,0.375,0,3.888888888888889,2.0,2.0,1,0,0,1,0,0,2,2,3,7,2,0,0,0,0,0,1,0,0
787,2025-10-08 15:51:07,2025-10-08,Condition A (Willi),,Breakfast,19,9,10,4,1,2,0.6666666666666666,1.0,0,0,0.1111111111111111,0.0,0.2222222222222222,0,3.9,2.0,4.0,1,0,0,0,1,1,1,1,6,7,1,1,0,0,0,0,1,1,0
788,2025-10-09 09:41:42,2025-10-09,Condition A (Willi),4.0,Vacation,21,10,11,4,2,3,0.6,2.0,0,1,0.3,0.1,0.4,1,4.090909090909091,3.0,3.6666666666666665,3,1,0,1,1,1,1,2,5,6,3,0,1,0,0,0,2,1,0
789,2025-10-09 09:49:51,2025-10-09,Condition A (Willi),5.0,Vacation,9,4,5,4,1,4,1.0,2.0,0,1,0.125,0.0,0.25,0,3.6,3.0,,0,0,0,0,0,0,1,0,5,2,0,1,0,0,0,0,0,0,0
790,2025-10-09 16:17:56,2025-10-09,Condition A (Willi),2.0,Vacation,17,8,9,5,1,5,1.125,2.0,0,2,0.0,0.0,0.0,0,4.666666666666667,4.0,,0,0,0,0,0,0,1,2,6,6,0,0,0,0,1,0,0,0,1
791,2025-10-10 11:57:28,2025-10-10,Condition A (Willi),,Breakfast,20,10,10,3,3,2,1.6,3.0,1,6,0.15,0.1,0.1,1,3.6,2.0,3.0,2,1,0,0,2,0,1,1,6,2,0,2,1,5,0,0,2,0,0
793,2025-10-10 12:48:33,2025-10-10,Condition A (Willi),4.0,Vacation,7,3,4,2,2,2,0.6666666666666666,2.0,0,1,0.3333333333333333,0.3333333333333333,0.0,1,3.0,2.0,2.0,2,0,0,0,1,0,1,1,2,1,0,0,0,0,0,0,1,0,1
794,2025-10-10 13:04:38,2025-10-10,Condition A (Willi),3.0,Breakfast,9,4,5,4,1,4,1.0,2.0,0,1,0.0,0.0,0.0,0,4.0,4.0,,0,0,0,0,0,0,1,1,4,1,0,0,0,2,0,0,0,0,0
795,2025-10-10 14:24:52,2025-10-10,Condition A (Willi),4.0,Vacation,19,9,10,4,1,3,1.4444444444444444,3.0,1,3,0.16666666666666666,0.1111111111111111,0.1111111111111111,1,3.9,3.0,,0,0,1,0,0,2,1,1,5,4,0,2,0,2,0,2,0,2,0
796,2025-10-10 14:42:40,2025-10-10,Condition A (Willi),3.0,Vacation,13,6,7,4,2,3,1.0,2.0,0,1,0.16666666666666666,0.0,0.3333333333333333,0,3.2857142857142856,2.0,1.0,2,0,0,0,0,0,1,1,5,5,0,1,0,0,0,0,0,0,0
797,2025-10-10 15:04:54,2025-10-10,Condition A (Willi),3.0,Watches,11,5,6,4,1,4,1.0,2.0,0,1,0.0,0.0,0.0,0,4.0,4.0,,0,0,0,0,0,0,1,1,4,5,0,0,0,0,0,0,0,0,0
798,2025-10-10 15:12:09,2025-10-10,Condition A (Willi),2.0,Breakfast,13,6,7,5,1,5,1.0,2.0,0,1,0.0,0.0,0.0,0,4.857142857142857,4.0,,0,0,0,0,0,0,1,1,6,4,0,0,0,1,0,0,0,0,0
799,2025-10-11 07:32:31,2025-10-11,Condition A (Willi),4.0,Vacation,25,12,13,4,1,4,0.75,2.0,0,1,0.08333333333333333,0.08333333333333333,0.0,1,4.384615384615385,3.0,5.0,1,1,0,0,0,0,1,3,10,9,0,0,1,1,0,0,0,0,0
800,2025-10-11 08:15:05,2025-10-11,Condition A (Willi),3.0,Breakfast,5,2,3,5,1,4,0.5,1.0,0,0,0.0,0.0,0.0,0,4.666666666666667,4.0,,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0
801,2025-10-11 11:28:41,2025-10-11,Condition A (Willi),,Breakfast,29,14,15,4,1,3,0.8571428571428571,2.0,0,3,0.17857142857142858,0.0,0.35714285714285715,0,3.8666666666666667,2.0,2.5,2,0,0,0,1,0,1,2,12,9,3,0,0,0,0,0,1,0,1
802,2025-10-11 12:39:57,2025-10-11,Condition A (Willi),,Vacation,15,7,8,4,1,4,1.2857142857142858,3.0,1,3,0.07142857142857142,0.0,0.14285714285714285,0,4.375,4.0,,0,0,1,0,0,1,1,2,5,4,0,1,0,0,0,1,0,1,0
803,2025-10-11 12:50:30,2025-10-11,Condition A (Willi),5.0,Vacation,33,16,17,4,1,4,1.5625,3.0,1,6,0.03125,0.0,0.0625,0,4.235294117647059,3.0,,0,0,0,0,0,3,2,1,9,12,1,1,0,3,0,0,1,3,0
804,2025-10-11 13:42:18,2025-10-11,Condition A (Willi),,Vacation,11,5,6,4,1,3,1.2,2.0,0,3,0.2,0.2,0.0,1,3.8333333333333335,3.0,,0,0,0,0,0,0,1,1,5,3,0,0,1,0,0,0,0,0,0
805,2025-10-11 14:07:37,2025-10-11,Condition A (Willi),,Watches,3,1,2,4,1,3,0.0,0.0,0,0,0.0,0.0,0.0,0,4.0,4.0,,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
806,2025-10-11 14:30:59,2025-10-11,Condition A (Willi),,Unknown,3,1,2,4,1,4,0.0,0.0,0,0,0.0,0.0,0.0,0,4.0,4.0,,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
807,2025-10-12 11:11:38,2025-10-12,Condition A (Willi),5.0,Breakfast,20,10,10,5,1,5,1.6,2.0,0,6,0.0,0.0,0.0,0,4.7,4.0,,0,0,0,0,0,0,2,1,8,9,0,0,0,0,0,0,0,0,0
808,2025-10-12 11:21:53,2025-10-12,Condition A (Willi),,Vacation,15,7,8,4,1,4,1.1428571428571428,2.0,0,2,0.0,0.0,0.0,0,4.125,3.0,,0,0,0,0,0,0,1,1,6,6,0,0,0,1,0,0,0,0,0
809,2025-10-12 11:25:40,2025-10-12,Condition A (Willi),5.0,Vacation,29,14,15,5,1,5,1.2142857142857142,3.0,1,5,0.0,0.0,0.0,0,4.4,3.0,,0,0,0,0,0,4,1,2,11,10,0,0,0,0,1,0,0,4,0
810,2025-10-12 12:06:58,2025-10-12,Condition A (Willi),5.0,Vacation,39,19,20,4,2,3,1.0526315789473684,3.0,1,6,0.18421052631578946,0.05263157894736842,0.2631578947368421,1,3.9,2.0,2.0,3,1,1,0,0,3,1,4,13,8,1,2,2,3,0,1,0,3,1
811,2025-10-12 12:47:32,2025-10-12,Condition A (Willi),4.0,Vacation,19,9,10,4,1,3,1.0,2.0,0,3,0.1111111111111111,0.0,0.2222222222222222,0,3.6,2.0,,0,0,0,0,0,0,1,1,7,8,0,0,0,0,0,1,0,0,1
812,2025-10-12 12:53:27,2025-10-12,Condition A (Willi),3.0,Breakfast,17,8,9,4,1,3,0.75,2.0,0,1,0.125,0.0,0.25,0,3.7777777777777777,3.0,4.0,1,0,0,1,0,0,1,1,7,5,1,1,0,0,0,0,0,0,1
813,2025-10-12 13:05:39,2025-10-12,Condition A (Willi),4.0,Vacation,15,7,8,4,1,4,0.8571428571428571,2.0,0,1,0.07142857142857142,0.0,0.14285714285714285,0,4.0,3.0,2.0,1,1,0,0,0,1,1,1,6,5,0,0,1,0,0,0,0,1,0
815,2025-10-15 11:49:08,2025-10-15,Condition A (Willi),2.0,Vacation,3,1,2,3,1,2,0.0,0.0,0,0,0.5,0.0,1.0,0,4.0,4.0,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
816,2025-10-15 11:52:28,2025-10-15,Condition A (Willi),5.0,Breakfast,11,5,6,4,1,4,0.4,1.0,0,0,0.2,0.0,0.4,0,3.8333333333333335,3.0,3.0,1,0,0,0,1,0,1,2,3,2,1,0,0,0,0,0,1,0,1
817,2025-10-15 13:30:00,2025-10-15,Condition A (Willi),2.0,Vacation,13,6,7,4,1,4,1.0,2.0,0,1,0.08333333333333333,0.0,0.16666666666666666,0,4.0,2.0,2.0,1,0,0,1,0,0,1,1,4,5,1,0,0,0,0,0,0,0,1
818,2025-10-15 13:41:20,2025-10-15,Condition A (Willi),5.0,Vacation,11,5,6,4,1,4,1.0,2.0,0,1,0.0,0.0,0.0,0,3.6666666666666665,2.0,1.0,2,0,0,2,0,0,1,1,3,3,2,0,0,1,0,0,0,0,0
819,2025-10-15 14:51:25,2025-10-15,Condition A (Willi),4.0,Watches,9,4,5,4,1,4,1.25,2.0,0,2,0.375,0.25,0.25,1,3.6,3.0,,0,0,0,0,0,0,1,1,3,3,0,1,0,0,0,0,0,0,0
820,2025-10-16 11:54:55,2025-10-16,Condition A (Willi),,Watches,15,7,8,4,2,3,0.7142857142857143,2.0,0,1,0.0,0.0,0.0,0,4.125,4.0,5.0,1,0,0,0,1,1,1,1,4,5,1,1,0,0,0,0,1,1,0
821,2025-10-17 16:43:05,2025-10-17,Condition A (Willi),5.0,Unknown,11,5,6,4,1,4,0.4,1.0,0,0,0.5,0.2,0.6,1,4.333333333333333,4.0,,0,0,0,0,0,2,1,0,3,2,0,1,0,0,1,0,0,2,1
832,2025-10-19 08:39:58,2025-10-19,Condition A (Willi),5.0,Breakfast,3,1,2,4,1,4,0.0,0.0,0,0,0.0,0.0,0.0,0,4.0,4.0,,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
833,2025-10-19 10:16:32,2025-10-19,Condition A (Willi),5.0,Breakfast,13,6,7,4,1,4,1.0,2.0,0,2,0.0,0.0,0.0,0,4.571428571428571,4.0,,0,0,0,0,0,0,1,1,6,3,1,0,0,0,0,0,1,0,0
835,2025-10-19 11:27:45,2025-10-19,Condition A (Willi),5.0,Vacation,25,12,13,5,1,3,0.75,1.0,0,0,0.08333333333333333,0.0,0.16666666666666666,0,3.3846153846153846,2.0,,0,0,0,0,0,0,1,2,11,9,0,1,0,0,0,0,1,0,0
836,2025-10-19 12:25:15,2025-10-19,Condition A (Willi),5.0,Breakfast,13,6,7,4,1,4,1.3333333333333333,2.0,0,2,0.08333333333333333,0.0,0.16666666666666666,0,4.0,3.0,,0,0,0,0,0,0,1,0,5,6,0,1,0,0,0,0,0,0,0
837,2025-10-19 12:28:45,2025-10-19,Condition A (Willi),5.0,Watches,9,4,5,4,1,4,1.75,2.0,0,3,0.0,0.0,0.0,0,4.6,4.0,,0,0,0,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0
838,2025-10-19 13:43:00,2025-10-19,Condition A (Willi),,Vacation,9,4,5,4,2,3,0.75,2.0,0,1,0.25,0.0,0.5,0,3.2,2.0,3.0,2,0,0,2,0,0,1,0,3,2,2,0,0,0,0,0,1,0,0
839,2025-10-19 13:47:02,2025-10-19,Condition A (Willi),5.0,Watches,13,6,7,4,2,2,1.0,2.0,0,2,0.4166666666666667,0.3333333333333333,0.16666666666666666,1,3.2857142857142856,2.0,,0,1,0,0,0,1,1,1,4,4,0,0,1,0,0,0,0,1,1
840,2025-10-19 14:04:04,2025-10-19,Condition A (Willi),,Watches,27,13,14,4,2,3,0.9230769230769231,3.0,1,4,0.15384615384615385,0.07692307692307693,0.15384615384615385,1,3.7142857142857144,2.0,3.0,2,0,0,0,2,0,1,2,10,5,2,0,0,4,0,1,2,0,0
841,2025-10-19 14:34:31,2025-10-19,Condition A (Willi),3.0,Vacation,27,13,14,4,2,4,0.8461538461538461,3.0,1,3,0.11538461538461539,0.0,0.23076923076923078,0,3.5,2.0,4.0,1,1,0,0,1,4,1,1,8,3,0,0,1,3,0,3,2,4,1
844,2025-10-22 14:19:18,2025-10-22,Condition A (Willi),2.0,Breakfast,16,8,8,4,1,3,0.25,1.0,0,0,0.6875,0.375,0.625,1,3.625,3.0,,0,2,0,0,0,0,2,1,5,6,0,0,2,0,0,0,0,0,0
846,2025-10-22 14:32:43,2025-10-22,Condition A (Willi),,Watches,11,5,6,3,1,2,0.0,0.0,0,0,0.4,0.0,0.8,0,3.3333333333333335,2.0,2.0,1,0,0,0,0,0,1,3,3,0,0,2,0,0,0,0,0,0,2
847,2025-10-22 14:36:18,2025-10-22,Condition A (Willi),,Watches,13,6,7,2,1,2,0.16666666666666666,1.0,0,0,0.9166666666666666,0.8333333333333334,0.16666666666666666,1,3.7142857142857144,3.0,3.0,3,0,0,1,2,0,1,3,0,0,1,1,0,0,0,0,2,0,5
848,2025-10-22 16:20:07,2025-10-22,Condition A (Willi),4.0,Breakfast,33,16,17,4,3,2,0.875,2.0,0,3,0.125,0.0,0.25,0,3.235294117647059,1.0,2.0,3,1,0,2,0,0,1,3,10,10,3,1,2,0,0,2,1,0,0
849,2025-10-23 09:51:28,2025-10-23,Condition A (Willi),5.0,Breakfast,3,1,2,4,1,4,0.0,0.0,0,0,0.0,0.0,0.0,0,5.0,5.0,,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
850,2025-10-24 10:34:22,2025-10-24,Condition A (Willi),,Vacation,13,6,7,5,1,5,1.0,2.0,0,1,0.0,0.0,0.0,0,4.142857142857143,4.0,2.0,2,0,0,0,0,0,1,1,5,5,0,0,0,0,0,1,0,0,0
851,2025-10-24 10:44:13,2025-10-24,Condition A (Willi),,Watches,7,3,4,2,2,2,0.0,0.0,0,0,0.8333333333333334,0.6666666666666666,0.3333333333333333,1,3.5,3.0,2.5,2,0,0,0,2,0,1,1,0,0,1,0,0,0,0,0,2,0,2
852,2025-10-24 15:24:42,2025-10-24,Condition A (Willi),,Watches,13,6,7,4,1,3,0.8333333333333334,2.0,0,2,0.16666666666666666,0.0,0.3333333333333333,0,3.7142857142857144,3.0,2.6666666666666665,3,0,0,0,1,1,1,0,5,0,1,1,0,2,0,0,1,1,1
854,2025-10-25 15:12:09,2025-10-25,Condition A (Willi),,Vacation,13,6,7,3,2,2,0.3333333333333333,1.0,0,0,0.3333333333333333,0.16666666666666666,0.3333333333333333,1,3.7142857142857144,3.0,3.0,1,0,1,0,1,0,1,2,3,2,1,1,0,0,0,1,1,0,1
855,2025-10-25 15:26:36,2025-10-25,Condition A (Willi),5.0,Breakfast,17,8,9,4,1,4,1.125,2.0,0,3,0.0,0.0,0.0,0,4.444444444444445,4.0,,0,0,0,0,0,2,1,1,6,6,0,0,0,1,0,0,0,2,0
856,2025-10-25 15:31:25,2025-10-25,Condition A (Willi),,Vacation,11,5,6,4,1,4,1.0,2.0,0,1,0.0,0.0,0.0,0,3.8333333333333335,2.0,2.0,2,0,0,0,0,0,1,1,5,4,0,0,0,0,0,0,0,0,0
857,2025-10-25 15:37:52,2025-10-25,Condition A (Willi),5.0,Vacation,5,2,3,4,1,4,1.0,2.0,0,1,0.0,0.0,0.0,0,4.666666666666667,4.0,,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0
858,2025-10-25 15:41:00,2025-10-25,Condition A (Willi),,Breakfast,15,7,8,5,1,4,1.4285714285714286,2.0,0,4,0.0,0.0,0.0,0,4.875,4.0,,0,0,0,0,0,0,1,1,6,7,0,0,0,0,0,0,0,0,0
859,2025-10-25 15:47:43,2025-10-25,Condition A (Willi),5.0,Vacation,9,4,5,4,1,3,1.0,3.0,1,1,0.25,0.25,0.0,1,4.4,4.0,,0,0,0,0,0,0,1,1,4,1,0,0,0,1,0,0,0,0,1
860,2025-10-25 15:50:41,2025-10-25,Condition A (Willi),,Breakfast,15,7,8,4,1,4,0.8571428571428571,2.0,0,1,0.0,0.0,0.0,0,4.0,3.0,,0,0,0,0,0,3,1,1,5,3,0,0,0,2,0,0,0,3,0
861,2025-10-25 15:58:23,2025-10-25,Condition A (Willi),5.0,Vacation,13,6,7,4,1,4,1.1666666666666667,2.0,0,2,0.08333333333333333,0.0,0.16666666666666666,0,4.285714285714286,3.0,,0,0,0,0,0,1,1,1,4,6,0,0,0,0,0,0,0,1,0
863,2025-10-25 16:10:21,2025-10-25,Condition A (Willi),3.0,Breakfast,21,10,11,5,1,4,1.0,2.0,0,4,0.0,0.0,0.0,0,3.909090909090909,3.0,4.0,1,0,0,1,0,5,1,1,6,5,2,0,0,0,1,0,0,5,0
864,2025-10-25 16:19:46,2025-10-25,Condition A (Willi),,Vacation,19,9,10,4,2,2,0.3333333333333333,1.0,0,0,0.4444444444444444,0.3333333333333333,0.2222222222222222,1,3.5,2.0,,0,0,0,0,0,0,2,2,6,5,0,1,0,0,0,2,0,0,1
865,2025-10-25 16:26:50,2025-10-25,Condition A (Willi),5.0,Vacation,23,11,12,4,2,3,0.7272727272727273,2.0,0,1,0.3181818181818182,0.18181818181818182,0.2727272727272727,1,3.9166666666666665,3.0,3.6666666666666665,3,0,1,2,1,0,1,1,5,9,4,0,0,0,0,1,1,0,1
866,2025-10-25 16:31:13,2025-10-25,Condition A (Willi),4.0,Breakfast,15,7,8,5,1,4,1.4285714285714286,2.0,0,4,0.0,0.0,0.0,0,4.5,4.0,,0,0,0,0,0,1,1,1,6,5,0,0,0,0,0,0,1,1,0
867,2025-10-25 16:35:11,2025-10-25,Condition A (Willi),4.0,Breakfast,13,6,7,4,1,3,1.1666666666666667,2.0,0,2,0.0,0.0,0.0,0,3.7142857142857144,2.0,,0,0,0,0,0,0,1,1,6,5,0,0,0,0,0,0,0,0,0
868,2025-10-25 16:43:18,2025-10-25,Condition A (Willi),4.0,Breakfast,13,6,7,4,1,4,1.0,2.0,0,2,0.08333333333333333,0.0,0.16666666666666666,0,4.142857142857143,3.0,,0,1,0,0,0,1,1,1,4,3,0,0,1,1,0,1,0,1,0
869,2025-10-25 16:48:00,2025-10-25,Condition A (Willi),4.0,Watches,11,5,6,4,2,2,0.6,2.0,0,1,0.3,0.0,0.6,0,3.5,2.0,2.0,1,0,0,0,0,0,1,1,4,1,1,0,0,1,0,0,0,0,2
870,2025-10-25 16:50:23,2025-10-25,Condition A (Willi),5.0,Breakfast,17,8,9,5,1,4,1.0,2.0,0,2,0.0,0.0,0.0,0,5.0,5.0,,0,0,0,0,0,1,1,1,7,4,0,1,0,2,0,0,0,1,0
