id,timestamp,date,condition,feedback,chosen_topic,num_distinct_topics,multi_topic_conversation,num_exchanges,total_messages,num_user_messages,num_assistant_messages,num_system_messages,turn_balance_user_over_assistant,total_words_conversation,total_user_words,total_assistant_words,avg_user_words_per_message,avg_assistant_words_per_message,avg_user_sentences_per_message,avg_assistant_sentences_per_message,avg_user_words_per_sentence,avg_assistant_words_per_sentence,lexical_diversity_user,lexical_diversity_conversation,first_person_pronouns_user,second_person_pronouns_user,assistant_question_rate,user_question_rate,assistant_exclamation_rate,user_exclamation_rate,politeness_marker_count_conversation,assistant_clarification_count,assistant_repair_count,assistant_repeated_fallback_count,assistant_repetition_count,user_divergence_marker_count,topic_switching_frequency,dialogact_greeting_count,dialogact_farewell_count,dialogact_question_count,dialogact_answer_count,dialogact_clarification_count,dialogact_refusal_count,dialogact_topic_selection_count,dialogact_acknowledgment_count,completion_proxy,early_dropoff
716,2025-09-25 12:59:36,2025-09-25,Condition A (Willi),,Breakfast,1,0,5,12,5,6,1,0.8333333333333334,270,46,224,9.2,37.333333333333336,1.0,4.166666666666667,9.2,8.96,0.8043478260869565,0.6185185185185185,2,5,0.8333333333333334,0.0,0.8333333333333334,0.0,0,0,0,0,0,0,0,1,0,5,3,0,1,1,0,0,0
717,2025-09-25 15:04:53,2025-09-25,Condition A (Willi),4.0,Watches,1,0,6,14,6,7,1,0.8571428571428571,431,47,384,7.833333333333333,54.857142857142854,1.0,4.428571428571429,7.833333333333333,12.387096774193548,0.851063829787234,0.5707656612529002,3,3,0.8571428571428571,0.0,0.7142857142857143,0.0,0,0,0,0,0,0,0,4,0,4,5,0,0,0,0,1,0
720,2025-09-26 10:06:25,2025-09-26,Condition A (Willi),5.0,Vacation,1,0,9,20,9,10,1,0.9,685,98,587,10.88888888888889,58.7,1.0,5.4,10.88888888888889,10.87037037037037,0.7653061224489796,0.5226277372262774,6,3,0.8,0.0,0.9,0.0,2,1,1,1,0,0,0,7,0,4,7,0,0,1,0,1,0
721,2025-09-26 10:12:17,2025-09-26,Condition A (Willi),2.0,Watches,1,0,5,12,5,6,1,0.8333333333333334,295,19,276,3.8,46.0,1.0,4.833333333333333,3.8,9.517241379310345,0.7894736842105263,0.688135593220339,2,0,0.8333333333333334,0.0,0.8333333333333334,0.0,0,1,1,1,0,0,0,2,0,3,4,1,1,0,0,0,0
723,2025-09-26 10:15:28,2025-09-26,Condition A (Willi),3.0,Breakfast,1,0,9,20,9,10,1,0.9,604,63,541,7.0,54.1,1.0,5.4,7.0,10.018518518518519,0.8412698412698413,0.49503311258278143,4,1,0.8,0.0,0.8,0.0,1,2,2,2,0,0,0,3,0,5,9,2,0,0,0,1,0
725,2025-09-26 10:21:11,2025-09-26,Condition A (Willi),3.0,Vacation,1,0,7,16,7,8,1,0.875,451,53,398,7.571428571428571,49.75,1.0,5.25,7.571428571428571,9.476190476190476,0.7735849056603774,0.5742793791574279,3,1,1.0,0.0,0.875,0.0,2,0,0,0,0,0,0,4,0,4,5,0,0,1,1,1,0
726,2025-09-26 10:24:53,2025-09-26,Condition A (Willi),4.0,Vacation,1,0,7,16,7,8,1,0.875,456,99,357,14.142857142857142,44.625,1.0,4.5,14.142857142857142,9.916666666666666,0.7777777777777778,0.5657894736842105,8,0,0.75,0.0,0.875,0.0,1,0,0,0,0,1,0,4,0,3,7,0,1,0,0,1,0
727,2025-09-26 10:28:33,2025-09-26,Condition A (Willi),4.0,Vacation,1,0,11,24,11,12,1,0.9166666666666666,791,167,624,15.181818181818182,52.0,1.0,4.916666666666667,15.181818181818182,10.576271186440678,0.6407185628742516,0.450063211125158,13,6,0.9166666666666666,0.0,0.9166666666666666,0.0,4,1,1,1,0,0,0,8,0,3,8,1,3,0,0,1,0
728,2025-09-26 10:39:09,2025-09-26,Condition A (Willi),,Vacation,1,0,5,12,5,6,1,0.8333333333333334,318,5,313,1.0,52.166666666666664,1.0,6.166666666666667,1.0,8.45945945945946,1.0,0.6352201257861635,0,0,1.0,0.0,0.8333333333333334,0.0,0,1,1,2,0,0,0,5,0,1,3,0,1,1,0,0,0
729,2025-09-26 10:55:54,2025-09-26,Condition A (Willi),5.0,Vacation,1,0,1,4,1,2,1,0.5,164,1,163,1.0,81.5,1.0,6.5,1.0,12.538461538461538,1.0,0.7134146341463414,0,0,0.5,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
730,2025-09-26 10:57:39,2025-09-26,Condition A (Willi),5.0,Breakfast,2,1,9,20,9,10,1,0.9,425,23,402,2.5555555555555554,40.2,1.0,4.1,2.5555555555555554,9.804878048780488,1.0,0.5294117647058824,0,0,0.9,0.0,0.8,0.0,0,0,0,0,0,0,1,8,0,3,7,0,0,1,0,1,0
731,2025-09-26 11:01:19,2025-09-26,Condition A (Willi),4.0,Vacation,1,0,6,14,6,7,1,0.8571428571428571,346,32,314,5.333333333333333,44.857142857142854,1.0,4.0,5.333333333333333,11.214285714285714,0.875,0.5982658959537572,1,1,0.8571428571428571,0.0,0.42857142857142855,0.0,0,0,0,0,0,0,0,3,0,4,6,0,0,0,0,1,0
732,2025-09-26 11:05:04,2025-09-26,Condition A (Willi),,Breakfast,1,0,11,24,11,12,1,0.9166666666666666,577,131,446,11.909090909090908,37.166666666666664,1.0,4.0,11.909090909090908,9.291666666666666,0.6717557251908397,0.4246100519930676,10,5,0.9166666666666666,0.0,1.0,0.0,6,0,0,0,0,0,0,9,0,5,6,0,3,0,0,1,0
733,2025-09-26 11:10:34,2025-09-26,Condition A (Willi),5.0,Vacation,2,1,20,42,20,21,1,0.9523809523809523,1158,140,1018,7.0,48.476190476190474,1.0,4.9523809523809526,7.0,9.788461538461538,0.7357142857142858,0.4438687392055268,16,2,0.8571428571428571,0.0,0.9523809523809523,0.0,5,0,0,0,0,0,1,8,0,12,15,0,4,2,0,1,0
734,2025-09-26 11:20:08,2025-09-26,Condition A (Willi),,Breakfast,1,0,9,20,9,10,1,0.9,716,164,552,18.22222222222222,55.2,1.0,5.5,18.22222222222222,10.036363636363637,0.6524390243902439,0.48044692737430167,12,5,0.7,0.0,1.0,0.0,3,0,0,0,0,0,0,6,0,6,4,0,3,0,0,1,0
736,2025-09-26 11:51:41,2025-09-26,Condition A (Willi),5.0,Breakfast,1,0,9,20,9,10,1,0.9,523,64,459,7.111111111111111,45.9,1.0,4.9,7.111111111111111,9.36734693877551,0.828125,0.5602294455066922,1,3,0.9,0.0,1.0,0.0,3,0,0,0,0,0,0,5,0,7,6,0,0,1,0,1,0
737,2025-09-26 11:56:30,2025-09-26,Condition A (Willi),4.0,Watches,1,0,5,12,5,6,1,0.8333333333333334,401,15,386,3.0,64.33333333333333,1.0,6.0,3.0,10.722222222222221,0.9333333333333333,0.6209476309226932,1,0,0.8333333333333334,0.0,0.6666666666666666,0.0,1,0,0,0,0,0,0,3,0,3,5,0,0,0,0,0,0
738,2025-09-26 12:10:33,2025-09-26,Condition A (Willi),3.0,Vacation,1,0,7,16,7,8,1,0.875,452,23,429,3.2857142857142856,53.625,1.0,5.5,3.2857142857142856,9.75,1.0,0.6061946902654868,1,0,0.875,0.0,0.875,0.0,1,1,1,1,0,0,0,5,0,3,4,1,0,1,1,1,0
739,2025-09-26 12:15:03,2025-09-26,Condition A (Willi),4.0,Watches,1,0,4,10,4,5,1,0.8,226,31,195,7.75,39.0,1.0,4.4,7.75,8.863636363636363,0.7096774193548387,0.672566371681416,6,0,0.8,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,4,3,0,1,0,0,0,0
740,2025-09-26 12:55:32,2025-09-26,Condition A (Willi),5.0,Vacation,1,0,4,10,4,5,1,0.8,248,12,236,3.0,47.2,1.0,5.6,3.0,8.428571428571429,0.75,0.6774193548387096,1,0,0.8,0.0,1.0,0.0,0,1,1,1,0,0,0,2,0,2,3,1,0,0,1,0,0
741,2025-09-26 13:22:02,2025-09-26,Condition A (Willi),4.0,Breakfast,3,1,21,44,21,22,1,0.9545454545454546,1219,118,1101,5.619047619047619,50.04545454545455,1.0,5.2727272727272725,5.619047619047619,9.491379310344827,0.8135593220338984,0.44544708777686626,9,1,0.9545454545454546,0.0,0.9545454545454546,0.0,3,2,2,2,0,0,2,10,0,13,14,1,2,2,1,1,0
742,2025-09-26 13:32:24,2025-09-26,Condition A (Willi),4.0,Watches,3,1,18,38,18,19,1,0.9473684210526315,912,90,822,5.0,43.26315789473684,1.0,4.684210526315789,5.0,9.235955056179776,0.7777777777777778,0.44846491228070173,5,3,0.9473684210526315,0.0,0.9473684210526315,0.0,3,1,1,1,0,0,2,7,0,13,15,0,0,2,0,1,0
743,2025-09-26 15:15:11,2025-09-26,Condition A (Willi),5.0,Vacation,1,0,3,8,3,4,1,0.75,251,46,205,15.333333333333334,51.25,1.0,5.25,15.333333333333334,9.761904761904763,0.6739130434782609,0.6812749003984063,3,4,0.75,0.0,1.0,0.0,0,0,0,0,0,0,0,4,0,1,2,0,0,0,0,0,0
744,2025-09-26 16:10:06,2025-09-26,Condition A (Willi),,Breakfast,1,0,1,4,1,2,1,0.5,126,2,124,2.0,62.0,1.0,6.5,2.0,9.538461538461538,0.5,0.8174603174603174,0,0,0.5,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
745,2025-09-27 11:34:45,2025-09-27,Condition A (Willi),5.0,Breakfast,1,0,14,30,14,15,1,0.9333333333333333,827,94,733,6.714285714285714,48.86666666666667,1.0,4.733333333333333,6.714285714285714,10.32394366197183,0.776595744680851,0.48246674727932287,4,3,0.7333333333333333,0.0,0.8,0.0,1,0,0,0,0,0,0,10,0,8,11,0,0,0,0,1,0
746,2025-09-27 12:37:55,2025-09-27,Condition A (Willi),5.0,Breakfast,1,0,9,20,9,10,1,0.9,443,17,426,1.8888888888888888,42.6,1.0,4.8,1.8888888888888888,8.875,1.0,0.5733634311512416,1,0,0.9,0.0,1.0,0.0,3,0,0,0,0,0,0,2,0,8,7,0,1,1,0,1,0
747,2025-09-27 13:22:07,2025-09-27,Condition A (Willi),3.0,Breakfast,2,1,14,30,14,15,1,0.9333333333333333,722,95,627,6.785714285714286,41.8,1.0,4.533333333333333,6.785714285714286,9.220588235294118,0.6421052631578947,0.49445983379501385,9,0,0.9333333333333333,0.0,1.0,0.0,2,0,0,0,0,0,1,3,0,12,12,0,0,2,0,1,0
748,2025-09-27 14:43:41,2025-09-27,Condition A (Willi),4.0,Vacation,1,0,5,12,5,6,1,0.8333333333333334,309,20,289,4.0,48.166666666666664,1.0,5.5,4.0,8.757575757575758,0.9,0.6472491909385113,1,0,0.8333333333333334,0.0,0.8333333333333334,0.0,0,2,2,2,0,0,0,3,0,2,4,1,1,0,0,0,0
750,2025-09-28 10:15:42,2025-09-28,Condition A (Willi),5.0,Vacation,1,0,3,8,3,4,1,0.75,198,9,189,3.0,47.25,1.0,4.75,3.0,9.947368421052632,1.0,0.696969696969697,0,0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,3,0,1,2,0,1,0,0,0,0
751,2025-09-28 10:20:56,2025-09-28,Condition A (Willi),,Watches,1,0,11,24,11,12,1,0.9166666666666666,567,56,511,5.090909090909091,42.583333333333336,1.0,3.4166666666666665,5.090909090909091,12.463414634146341,0.8392857142857143,0.47619047619047616,4,2,0.9166666666666666,0.0,0.8333333333333334,0.0,0,2,2,2,0,0,0,10,0,2,8,2,1,0,0,1,0
752,2025-09-28 10:34:19,2025-09-28,Condition A (Willi),4.0,Vacation,3,1,28,58,28,29,1,0.9655172413793104,1654,210,1444,7.5,49.793103448275865,1.0,4.862068965517241,7.5,10.24113475177305,0.6857142857142857,0.40205562273276907,13,4,0.9310344827586207,0.0,0.6896551724137931,0.0,4,0,0,0,0,0,2,15,0,17,22,0,0,2,0,1,0
753,2025-09-28 10:54:46,2025-09-28,Condition A (Willi),,Breakfast,3,1,31,64,31,32,1,0.96875,2023,228,1795,7.354838709677419,56.09375,1.0,4.8125,7.354838709677419,11.655844155844155,0.5833333333333334,0.3746910528917449,12,7,0.9375,0.0,0.71875,0.0,2,0,0,0,0,0,2,16,0,20,20,0,4,3,0,1,0
754,2025-09-28 11:11:20,2025-09-28,Condition A (Willi),5.0,Vacation,1,0,6,14,6,7,1,0.8571428571428571,366,19,347,3.1666666666666665,49.57142857142857,1.0,5.0,3.1666666666666665,9.914285714285715,0.7894736842105263,0.6092896174863388,1,0,0.8571428571428571,0.0,1.0,0.0,0,0,0,0,0,0,0,3,0,4,2,0,2,1,1,1,0
755,2025-09-28 11:49:05,2025-09-28,Condition A (Willi),5.0,Breakfast,1,0,7,16,7,8,1,0.875,412,34,378,4.857142857142857,47.25,1.0,5.5,4.857142857142857,8.590909090909092,1.0,0.587378640776699,1,1,0.875,0.0,1.0,0.0,0,2,2,2,0,0,0,1,0,5,6,2,0,1,0,1,0
756,2025-09-28 12:09:47,2025-09-28,Condition A (Willi),,Watches,1,0,5,12,5,6,1,0.8333333333333334,450,33,417,6.6,69.5,1.0,6.666666666666667,6.6,10.425,0.7272727272727273,0.5955555555555555,5,1,0.8333333333333334,0.0,1.0,0.0,1,1,1,1,0,0,0,3,0,2,4,1,1,0,0,0,0
757,2025-09-28 13:10:24,2025-09-28,Condition A (Willi),4.0,Vacation,1,0,10,22,10,11,1,0.9090909090909091,511,44,467,4.4,42.45454545454545,1.0,4.363636363636363,4.4,9.729166666666666,0.7954545454545454,0.5283757338551859,1,1,0.7272727272727273,0.0,1.0,0.0,2,0,0,0,0,0,0,7,0,5,7,0,1,1,0,1,0
758,2025-09-28 14:10:47,2025-09-28,Condition A (Willi),4.0,Vacation,1,0,4,10,4,5,1,0.8,281,12,269,3.0,53.8,1.0,5.4,3.0,9.962962962962964,1.0,0.608540925266904,1,1,0.8,0.0,1.0,0.0,0,0,0,0,0,0,0,2,0,3,3,0,0,1,0,0,0
759,2025-09-30 12:20:57,2025-09-30,Condition A (Willi),,Watches,1,0,3,8,3,4,1,0.75,229,18,211,6.0,52.75,1.0,5.0,6.0,10.55,0.9444444444444444,0.6768558951965066,0,2,0.75,0.0,1.0,0.0,1,0,0,0,0,0,0,3,0,3,1,0,0,0,0,0,0
760,2025-10-01 09:03:27,2025-10-01,Condition A (Willi),5.0,Breakfast,1,0,7,16,7,8,1,0.875,375,29,346,4.142857142857143,43.25,1.0,4.75,4.142857142857143,9.105263157894736,0.9310344827586207,0.6106666666666667,1,1,0.875,0.0,1.0,0.0,0,0,0,0,0,0,0,2,0,7,5,0,0,1,0,1,0
762,2025-10-01 14:13:22,2025-10-01,Condition A (Willi),,Vacation,1,0,3,8,3,4,1,0.75,219,3,216,1.0,54.0,1.0,5.5,1.0,9.818181818181818,1.0,0.7168949771689498,0,0,0.75,0.0,1.0,0.0,0,1,1,1,0,0,0,2,0,2,1,0,0,1,1,0,0
763,2025-10-02 16:07:35,2025-10-02,Condition A (Willi),1.0,Breakfast,2,1,15,32,15,16,1,0.9375,762,30,732,2.0,45.75,1.0,4.875,2.0,9.384615384615385,0.9333333333333333,0.4973753280839895,2,0,0.9375,0.0,0.8125,0.0,0,1,1,2,0,0,1,4,0,11,13,1,0,2,0,1,0
764,2025-10-02 16:14:32,2025-10-02,Condition A (Willi),5.0,Vacation,1,0,4,10,4,5,1,0.8,252,6,246,1.5,49.2,1.0,4.6,1.5,10.695652173913043,1.0,0.6865079365079365,0,0,0.8,0.0,1.0,0.0,0,0,0,0,0,0,0,3,0,2,3,0,0,1,0,0,0
765,2025-10-02 16:19:39,2025-10-02,Condition A (Willi),4.0,Vacation,1,0,5,12,5,6,1,0.8333333333333334,244,22,222,4.4,37.0,1.0,4.0,4.4,9.25,0.9090909090909091,0.6639344262295082,3,0,0.8333333333333334,0.0,1.0,0.0,0,0,0,0,0,0,0,3,0,3,4,0,0,1,0,0,0
768,2025-10-04 13:24:07,2025-10-04,Condition A (Willi),,Breakfast,1,0,7,16,7,8,1,0.875,510,27,483,3.857142857142857,60.375,1.0,5.75,3.857142857142857,10.5,0.8888888888888888,0.5745098039215686,5,0,0.875,0.0,0.875,0.0,0,0,0,0,0,0,0,3,0,5,5,0,0,1,1,1,0
769,2025-10-04 14:31:46,2025-10-04,Condition A (Willi),,Vacation,1,0,8,18,8,9,1,0.8888888888888888,453,54,399,6.75,44.333333333333336,1.0,4.777777777777778,6.75,9.279069767441861,0.8333333333333334,0.5849889624724062,6,0,0.8888888888888888,0.0,1.0,0.0,1,0,0,0,0,0,0,5,0,5,5,0,1,1,0,1,0
770,2025-10-05 10:11:50,2025-10-05,Condition A (Willi),,Vacation,1,0,1,4,1,2,1,0.5,131,2,129,2.0,64.5,1.0,5.5,2.0,11.727272727272727,1.0,0.8473282442748091,0,0,0.5,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
771,2025-10-05 10:13:42,2025-10-05,Condition A (Willi),,Vacation,1,0,5,12,5,6,1,0.8333333333333334,361,7,354,1.4,59.0,1.0,6.833333333333333,1.4,8.634146341463415,1.0,0.6371191135734072,0,0,1.0,0.0,0.8333333333333334,0.0,1,1,1,1,0,0,0,3,0,2,2,1,1,1,1,0,0
772,2025-10-05 11:24:42,2025-10-05,Condition A (Willi),5.0,Vacation,1,0,11,24,11,12,1,0.9166666666666666,622,54,568,4.909090909090909,47.333333333333336,1.0,5.333333333333333,4.909090909090909,8.875,0.7592592592592593,0.5128617363344051,5,0,0.75,0.0,0.9166666666666666,0.0,2,1,1,1,0,0,0,7,2,4,9,1,0,0,0,1,0
773,2025-10-05 12:02:27,2025-10-05,Condition A (Willi),,Breakfast,1,0,9,20,9,10,1,0.9,550,47,503,5.222222222222222,50.3,1.0,5.2,5.222222222222222,9.673076923076923,0.8936170212765957,0.5490909090909091,2,1,0.9,0.0,0.8,0.0,0,2,2,2,0,0,0,2,0,7,7,1,1,1,0,1,0
774,2025-10-05 13:33:45,2025-10-05,Condition A (Willi),3.0,Vacation,1,0,6,14,6,7,1,0.8571428571428571,392,34,358,5.666666666666667,51.142857142857146,1.0,4.571428571428571,5.666666666666667,11.1875,0.7647058823529411,0.5637755102040817,2,0,0.8571428571428571,0.0,1.0,0.0,0,0,0,0,0,0,0,2,0,5,3,0,3,0,0,1,0
776,2025-10-07 17:54:23,2025-10-07,Condition A (Willi),5.0,Watches,3,1,20,42,20,21,1,0.9523809523809523,1143,172,971,8.6,46.23809523809524,1.0,5.0476190476190474,8.6,9.160377358490566,0.6511627906976745,0.4671916010498688,17,2,0.8571428571428571,0.0,0.9523809523809523,0.0,1,0,0,0,0,0,2,8,0,13,17,0,1,1,0,1,0
777,2025-10-07 18:35:55,2025-10-07,Condition A (Willi),3.0,Breakfast,1,0,1,4,1,2,1,0.5,131,7,124,7.0,62.0,1.0,6.5,7.0,9.538461538461538,1.0,0.816793893129771,1,0,0.5,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1
778,2025-10-07 18:56:09,2025-10-07,Condition A (Willi),5.0,Vacation,1,0,8,18,8,9,1,0.8888888888888888,562,35,527,4.375,58.55555555555556,1.0,6.222222222222222,4.375,9.410714285714286,0.8857142857142857,0.5427046263345195,1,1,0.8888888888888888,0.0,1.0,0.0,3,1,1,1,0,0,0,6,0,4,6,0,1,0,0,1,0
779,2025-10-07 19:00:48,2025-10-07,Condition A (Willi),4.0,Vacation,1,0,12,26,12,13,1,0.9230769230769231,741,201,540,16.75,41.53846153846154,1.0,3.8461538461538463,16.75,10.8,0.5671641791044776,0.46288798920377866,10,16,0.6923076923076923,0.0,0.7692307692307693,0.0,2,0,0,0,0,0,0,12,0,5,8,0,0,0,0,1,0
780,2025-10-07 19:26:56,2025-10-07,Condition A (Willi),3.0,Vacation,1,0,4,10,4,5,1,0.8,227,20,207,5.0,41.4,1.0,4.6,5.0,9.0,1.0,0.7224669603524229,1,0,0.8,0.0,1.0,0.0,0,0,0,0,0,0,0,2,0,3,4,0,0,0,0,0,0
781,2025-10-07 19:39:31,2025-10-07,Condition A (Willi),,Watches,1,0,3,8,3,4,1,0.75,231,54,177,18.0,44.25,1.0,4.5,18.0,9.833333333333334,0.8148148148148148,0.7272727272727273,5,0,0.75,0.0,1.0,0.0,0,0,0,0,0,0,0,2,0,3,2,0,0,0,0,0,0
782,2025-10-07 19:50:48,2025-10-07,Condition A (Willi),,Watches,1,0,4,10,4,5,1,0.8,268,71,197,17.75,39.4,1.0,4.2,17.75,9.380952380952381,0.8309859154929577,0.7164179104477612,2,1,0.8,0.0,0.8,0.0,0,0,0,0,0,0,0,2,0,3,4,0,0,0,0,0,0
784,2025-10-08 13:43:42,2025-10-08,Condition A (Willi),,Vacation,1,0,10,22,10,11,1,0.9090909090909091,618,38,580,3.8,52.72727272727273,1.0,5.181818181818182,3.8,10.175438596491228,0.8157894736842105,0.5453074433656958,2,0,0.9090909090909091,0.0,1.0,0.0,0,1,1,1,0,0,0,9,0,3,8,0,0,1,0,1,0
785,2025-10-08 15:15:34,2025-10-08,Condition A (Willi),3.0,Watches,1,0,6,14,6,7,1,0.8571428571428571,278,28,250,4.666666666666667,35.714285714285715,1.0,4.142857142857143,4.666666666666667,8.620689655172415,0.9285714285714286,0.6906474820143885,3,0,0.8571428571428571,0.0,0.8571428571428571,0.0,2,0,0,0,0,0,0,4,1,4,4,0,0,0,0,1,0
786,2025-10-08 15:46:42,2025-10-08,Condition A (Willi),3.0,Vacation,1,0,8,18,8,9,1,0.8888888888888888,560,111,449,13.875,49.888888888888886,1.0,5.555555555555555,13.875,8.98,0.6936936936936937,0.5178571428571429,9,5,0.8888888888888888,0.0,0.8888888888888888,0.0,2,2,2,2,0,0,0,8,0,2,4,2,0,1,0,1,0
787,2025-10-08 15:51:07,2025-10-08,Condition A (Willi),,Breakfast,2,1,9,20,9,10,1,0.9,449,30,419,3.3333333333333335,41.9,1.0,5.1,3.3333333333333335,8.215686274509803,0.9333333333333333,0.5612472160356348,4,0,1.0,0.0,0.9,0.0,2,2,2,2,0,0,1,1,0,7,7,2,0,1,1,1,0
788,2025-10-09 09:41:42,2025-10-09,Condition A (Willi),4.0,Vacation,1,0,10,22,10,11,1,0.9090909090909091,547,43,504,4.3,45.81818181818182,1.0,4.545454545454546,4.3,10.08,0.9069767441860465,0.526508226691042,5,1,0.9090909090909091,0.0,0.8181818181818182,0.0,2,1,1,1,0,0,0,5,0,6,7,0,2,1,0,1,0
789,2025-10-09 09:49:51,2025-10-09,Condition A (Willi),5.0,Vacation,1,0,4,10,4,5,1,0.8,234,16,218,4.0,43.6,1.0,4.2,4.0,10.380952380952381,1.0,0.6965811965811965,2,0,0.8,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,5,3,0,0,0,0,0,0
790,2025-10-09 16:17:56,2025-10-09,Condition A (Willi),2.0,Vacation,1,0,8,18,8,9,1,0.8888888888888888,382,19,363,2.375,40.333333333333336,1.0,4.333333333333333,2.375,9.307692307692308,1.0,0.5890052356020943,1,0,0.8888888888888888,0.0,1.0,0.0,0,0,0,0,0,0,0,2,0,7,7,0,0,1,0,1,0
791,2025-10-10 11:57:28,2025-10-10,Condition A (Willi),,Breakfast,1,0,10,22,10,11,1,0.9090909090909091,573,159,414,15.9,37.63636363636363,1.0,3.909090909090909,15.9,9.627906976744185,0.5849056603773585,0.5148342059336823,14,2,0.8181818181818182,0.0,0.6363636363636364,0.0,0,1,1,1,0,0,0,5,0,7,6,1,0,1,0,1,0
793,2025-10-10 12:48:33,2025-10-10,Condition A (Willi),4.0,Vacation,1,0,3,8,3,4,1,0.75,195,5,190,1.6666666666666667,47.5,1.0,5.25,1.6666666666666667,9.047619047619047,1.0,0.6666666666666666,0,0,1.0,0.0,0.75,0.0,1,1,1,1,0,0,0,2,0,1,2,1,0,1,0,0,0
794,2025-10-10 13:04:38,2025-10-10,Condition A (Willi),3.0,Breakfast,1,0,4,10,4,5,1,0.8,218,5,213,1.25,42.6,1.0,4.8,1.25,8.875,1.0,0.7201834862385321,0,0,0.8,0.0,0.8,0.0,0,0,0,0,0,0,0,1,0,4,3,0,0,1,0,0,0
795,2025-10-10 14:24:52,2025-10-10,Condition A (Willi),4.0,Vacation,1,0,9,20,9,10,1,0.9,567,87,480,9.666666666666666,48.0,1.0,5.1,9.666666666666666,9.411764705882353,0.7701149425287356,0.54673721340388,5,1,0.9,0.0,0.9,0.0,1,1,1,1,0,0,0,5,0,6,7,0,1,0,0,1,0
796,2025-10-10 14:42:40,2025-10-10,Condition A (Willi),3.0,Vacation,1,0,6,14,6,7,1,0.8571428571428571,339,15,324,2.5,46.285714285714285,1.0,5.142857142857143,2.5,9.0,0.9333333333333333,0.6135693215339233,0,0,0.8571428571428571,0.0,1.0,0.0,0,2,2,2,0,0,0,6,0,0,4,1,0,1,1,1,0
797,2025-10-10 15:04:54,2025-10-10,Condition A (Willi),3.0,Watches,1,0,5,12,5,6,1,0.8333333333333334,415,11,404,2.2,67.33333333333333,1.0,6.5,2.2,10.35897435897436,1.0,0.6385542168674698,0,0,0.8333333333333334,0.0,0.8333333333333334,0.0,1,0,0,0,0,0,0,2,0,4,4,0,0,1,0,0,0
798,2025-10-10 15:12:09,2025-10-10,Condition A (Willi),2.0,Breakfast,1,0,6,14,6,7,1,0.8571428571428571,245,9,236,1.5,33.714285714285715,1.0,4.0,1.5,8.428571428571429,1.0,0.6857142857142857,0,0,1.0,0.0,0.7142857142857143,0.0,1,1,1,1,0,0,0,2,0,5,4,0,1,1,0,1,0
799,2025-10-11 07:32:31,2025-10-11,Condition A (Willi),4.0,Vacation,2,1,12,26,12,13,1,0.9230769230769231,604,58,546,4.833333333333333,42.0,1.0,4.230769230769231,4.833333333333333,9.927272727272728,0.8448275862068966,0.5198675496688742,2,4,0.7692307692307693,0.0,0.8461538461538461,0.0,0,0,0,0,0,0,1,6,0,8,7,0,1,2,1,1,0
800,2025-10-11 08:15:05,2025-10-11,Condition A (Willi),3.0,Breakfast,1,0,2,6,2,3,1,0.6666666666666666,173,3,170,1.5,56.666666666666664,1.0,6.333333333333333,1.5,8.947368421052632,1.0,0.7341040462427746,0,0,1.0,0.0,1.0,0.0,0,1,1,1,0,0,0,1,0,2,1,0,0,1,0,0,1
801,2025-10-11 11:28:41,2025-10-11,Condition A (Willi),,Breakfast,2,1,14,30,14,15,1,0.9333333333333333,815,64,751,4.571428571428571,50.06666666666667,1.0,5.133333333333334,4.571428571428571,9.753246753246753,0.796875,0.4834355828220859,4,0,0.9333333333333333,0.0,0.6666666666666666,0.0,0,2,2,2,0,0,1,4,0,11,12,0,0,2,0,1,0
802,2025-10-11 12:39:57,2025-10-11,Condition A (Willi),,Vacation,1,0,7,16,7,8,1,0.875,475,28,447,4.0,55.875,1.0,5.25,4.0,10.642857142857142,0.8571428571428571,0.5768421052631579,2,0,0.625,0.0,1.0,0.0,1,0,0,0,0,0,0,5,0,3,5,0,0,1,1,1,0
803,2025-10-11 12:50:30,2025-10-11,Condition A (Willi),5.0,Vacation,2,1,16,34,16,17,1,0.9411764705882353,1505,303,1202,18.9375,70.70588235294117,1.0,5.176470588235294,18.9375,13.659090909090908,0.5676567656765676,0.3953488372093023,37,3,0.8235294117647058,0.0,0.8235294117647058,0.0,2,1,1,1,0,0,1,15,0,5,10,1,2,0,0,1,0
804,2025-10-11 13:42:18,2025-10-11,Condition A (Willi),,Vacation,2,1,5,12,5,6,1,0.8333333333333334,295,16,279,3.2,46.5,1.0,5.0,3.2,9.3,0.9375,0.6440677966101694,1,0,1.0,0.0,0.8333333333333334,0.0,0,2,2,2,0,0,1,2,0,3,4,1,0,1,0,0,0
